id,station_code,file_code,province_code,province,city_code,city_code_short,city_full,city,city_old,station_name,type,district,province_en,city_en,lon,lat,source,station_code_cnemc,remark
4330,S510505,,,四川,510500,5105,,泸州,,叙永县中医医院,省控站,叙永县,,,105.433055,28.164444,emc,,
4331,S510601,,,四川,510600,5106,,德阳,,罗江中学,省控站,罗江县,,,104.50722,31.30055,emc,,
4332,S510602,,,四川,510600,5106,,德阳,,国税局,省控站,广汉市,,,104.285388,30.990138,emc,,
4333,S510603,,,四川,510600,5106,,德阳,,什邡市三中心,省控站,什邡市,,,104.192777,31.115833,emc,,
4334,S510604,,,四川,510600,5106,,德阳,,绵竹中学初中部,省控站,绵竹市,,,104.205,31.343611,emc,,
4335,S510605,,,四川,510600,5106,,德阳,,县政府,省控站,中江县,,,104.678972,31.033833,emc,,
4336,S510701,,,四川,510700,5107,,绵阳,,江油监测站,省控站,江油市,,,104.762777,31.780555,emc,,
4337,S510702,,,四川,510700,5107,,绵阳,,北川监测站,省控站,北川羌族自治县,,,104.418888,31.6425,emc,,
4338,S510703,,,四川,510700,5107,,绵阳,,盐亭环保局,省控站,盐亭县,,,105.384444,31.209166,emc,,
4339,S510704,,,四川,510700,5107,,绵阳,,三台政务中心,省控站,三台县,,,105.159166,31.193888,emc,,
4340,S510705,,,四川,510700,5107,,绵阳,,安州区旅游局,省控站,安州区,,,104.567222,31.5319,emc,,
4341,S510706,,,四川,510700,5107,,绵阳,,平武环保局,省控站,平武县,,,104.552777,32.412777,emc,,
4342,S510707,,,四川,510700,5107,,绵阳,,梓潼城北新区,省控站,梓潼县,,,105.176111,31.630833,emc,,
4343,S510801,,,四川,510800,5108,,广元,,中心城区,省控站,昭化区,,,105.961563,32.324241,emc,,
4344,S510802,,,四川,510800,5108,,广元,,县东城站,省控站,苍溪县,,,105.949444,31.736388,emc,,
4345,S510803,,,四川,510800,5108,,广元,,红军城,省控站,旺苍县,,,106.3025,32.235277,emc,,
4346,S510804,,,四川,510800,5108,,广元,,大中坝子站,省控站,朝天区,,,105.88,32.650277,emc,,
4347,S510805,,,四川,510800,5108,,广元,,高家院,省控站,青川县,,,105.229444,32.574166,emc,,
4348,S510806,,,四川,510800,5108,,广元,,修城坝点,省控站,剑阁县,,,105.521944,32.293055,emc,,
4349,S510901,,,四川,510900,5109,,遂宁,,大英县气象局观测站,省控站,大英县,,,105.238888,30.599444,emc,,
4350,S510902,,,四川,510900,5109,,遂宁,,实验中学,省控站,蓬溪县,,,105.713055,30.779722,emc,,
4351,S510903,,,四川,510900,5109,,遂宁,,安居检察院,省控站,安居区,,,105.454538,30.3583,emc,,
4352,S510904,,,四川,510900,5109,,遂宁,,环保局,省控站,射洪县,,,105.376305,30.88135,emc,,
4353,S510905,,,四川,510900,5109,,遂宁,,遂中实验校,省控站,船山区,,,105.612222,30.518888,emc,,
4354,S511001,,,四川,511000,5110,,内江,,资中县环保局,省控站,资中县,,,104.8475,29.764166,emc,,
4355,S511002,,,四川,511000,5110,,内江,,隆昌县国税局,省控站,隆昌县,,,105.299166,29.343888,emc,,
4356,S511003,,,四川,511000,5110,,内江,,威远县环保局,省控站,威远县,,,104.660277,29.536666,emc,,
4357,S511101,,,四川,511100,5111,,乐山,,犍为县政府,省控站,犍为县,,,103.946944,29.212222,emc,,
4358,S511102,,,四川,511100,5111,,乐山,,名山路,省控站,峨眉山市,,,103.4517,29.58,emc,,
4359,S511103,,,四川,511100,5111,,乐山,,井研县环境监测站,省控站,井研县,,,104.061666,29.648611,emc,,
4360,S511104,,,四川,511100,5111,,乐山,,夹江县环境监测站,省控站,夹江县,,,103.57,29.736666,emc,,
4361,S511105,,,四川,511100,5111,,乐山,,沐川县环保局,省控站,沐川县,,,103.903611,28.956666,emc,,
4362,S511106,,,四川,511100,5111,,乐山,,沙湾区环保局,省控站,沙湾区,,,103.551388,29.421388,emc,,
4363,S511107,,,四川,511100,5111,,乐山,,菩提山,省控站,五通桥区,,,103.822777,29.408611,emc,,
4364,S511108,,,四川,511100,5111,,乐山,,峨边县政府,省控站,峨边彝族自治县,,,103.26,29.232777,emc,,
4365,S511109,,,四川,511100,5111,,乐山,,马边中学育才楼,省控站,马边彝族自治县,,,103.543305,28.840472,emc,,
4366,S511110,,,四川,511100,5111,,乐山,,静雅路,省控站,金口河区,,,103.075555,29.247777,emc,,
4367,S511301,,,四川,511300,5113,,南充,,营山县环保局,省控站,营山县,,,106.56,31.09139,emc,,
4368,S511302,,,四川,511300,5113,,南充,,西充县环保局,省控站,西充县,,,105.879166,30.985833,emc,,
4369,S511303,,,四川,511300,5113,,南充,,南部县环保局,省控站,南部县,,,106.033,31.353138,emc,,
4370,S511304,,,四川,511300,5113,,南充,,仪陇县环保局,省控站,仪陇县,,,106.296958,31.272744,emc,,
4371,S511305,,,四川,511300,5113,,南充,,半夏颗粒生产基地,省控站,阆中市,,,106.00202,31.54441,emc,,
4372,S511306,,,四川,511300,5113,,南充,,蓬安县环保局,省控站,蓬安县,,,106.417277,31.027444,emc,,
4373,S511401,,,四川,511400,5114,,眉山,,丹棱县环保局,省控站,丹棱县,,,103.515555,30.023333,emc,,
4374,S511402,,,四川,511400,5114,,眉山,,彭山县环保局,省控站,彭山县,,,103.872777,30.200833,emc,,
4375,S511403,,,四川,511400,5114,,眉山,,洪雅县环保局,省控站,洪雅县,,,103.366944,29.905277,emc,,
4376,S511404,,,四川,511400,5114,,眉山,,青神县计生局,省控站,青神县,,,103.846388,29.84,emc,,
4377,S511405,,,四川,511400,5114,,眉山,,仁寿县国土局,省控站,仁寿县,,,104.1454,29.9864,emc,,
4378,S511501,,,四川,511500,5115,,宜宾,,高县县政府,省控站,高县,,,104.520555,28.435833,emc,,
4379,S511502,,,四川,511500,5115,,宜宾,,宜宾县二中,省控站,宜宾县,,,104.545833,28.715555,emc,,
4380,S511503,,,四川,511500,5115,,宜宾,,南溪职业技术学校,省控站,南溪县,,,104.955833,28.821944,emc,,
4381,S511504,,,四川,511500,5115,,宜宾,,兴文二中,省控站,兴文县,,,105.229166,28.309166,emc,,
4382,S511505,,,四川,511500,5115,,宜宾,,长宁中学,省控站,长宁县,,,104.916944,28.586388,emc,,
4383,S511506,,,四川,511500,5115,,宜宾,,江安县环境监测站办公楼,省控站,江安县,,,105.071388,28.733055,emc,,
4384,S511507,,,四川,511500,5115,,宜宾,,珙县环保局,省控站,珙县,,,104.707777,28.456388,emc,,
4385,S511508,,,四川,511500,5115,,宜宾,,筠连县环保局,省控站,筠连县,,,104.502222,28.158888,emc,,
4386,S511509,,,四川,511500,5115,,宜宾,,屏山中学,省控站,屏山县,,,104.355,28.830555,emc,,
4387,S511601,,,四川,511600,5116,,广安,,华蓥市环保局,省控站,华莹市,,,106.271666,30.383888,emc,,
4388,S511602,,,四川,511600,5116,,广安,,武警中队,省控站,武胜县,,,106.288055,30.348888,emc,,
4389,S511603,,,四川,511600,5116,,广安,,大佛寺街道,省控站,前锋区,,,106.8875,30.498611,emc,,
4390,S511604,,,四川,511600,5116,,广安,,邻水七中,省控站,邻水县,,,106.918888,30.348611,emc,,
4391,S511605,,,四川,511600,5116,,广安,,发改局,省控站,岳池县,,,106.443888,30.539166,emc,,
4392,S511701,,,四川,511700,5117,,达州,,渠县环保局,省控站,渠县,,,106.97,30.84,emc,,
4393,S511702,,,四川,511700,5117,,达州,,河西职中,省控站,万源市,,,108.029722,32.081944,emc,,
4394,S511703,,,四川,511700,5117,,达州,,大竹中学315校区,省控站,大竹县,,,107.1975,30.735833,emc,,
4395,S511704,,,四川,511700,5117,,达州,,宣汉县第二中学,省控站,宣汉县,,,107.713055,31.361944,emc,,
4396,S511705,,,四川,511700,5117,,达州,,开江县环境监测站,省控站,开江县,,,107.866111,31.082222,emc,,
4397,S511801,,,四川,511800,5118,,雅安,,芦山县林业局办公楼,省控站,芦山县,,,102.931305,30.145861,emc,,
4398,S511802,,,四川,511800,5118,,雅安,,宝兴县环保局,省控站,宝兴县,,,102.812222,30.383888,emc,,
4399,S511803,,,四川,511800,5118,,雅安,,向阳路子站,省控站,天全县,,,102.7725,30.049722,emc,,
4400,S511804,,,四川,511800,5118,,雅安,,荥经县福利中心子站,省控站,荥经县,,,102.833311,29.795038,emc,,
4401,S511805,,,四川,511800,5118,,雅安,,汉源县富塘村子站,省控站,汉源县,,,102.622222,29.365,emc,,
4402,S511806,,,四川,511800,5118,,雅安,,制水厂,省控站,名山县,,,103.105177,30.095461,emc,,
4403,S511807,,,四川,511800,5118,,雅安,,石棉县政务中心,省控站,石棉县,,,102.357222,29.230555,emc,,
4404,S511901,,,四川,511900,5119,,巴中,,信义小学,省控站,平昌县,,,107.07861,31.584444,emc,,
4405,S511902,,,四川,511900,5119,,巴中,,朝阳新区,省控站,南江县,,,106.823888,32.348611,emc,,
4406,S511903,,,四川,511900,5119,,巴中,,通江中学站,省控站,通江县,,,107.24911,31.91211,emc,,
4407,S511904,,,四川,511900,5119,,巴中,,登科小学,省控站,恩阳区,,,106.636222,31.793388,emc,,
4408,S512001,,,四川,512000,5120,,资阳,,吴仲良实验小学,省控站,乐至县,,,105.025833,30.277777,emc,,
4409,S512002,,,四川,512000,5120,,资阳,,安岳县环保局,省控站,安岳县,,,105.335277,30.095833,emc,,
4410,S513201,,,四川,513229,5132,,马尔康,,小金县环保林业局,省控站,小金县,,,102.358611,31.996388,emc,,
4411,S513202,,,四川,513229,5132,,马尔康,,汶川县环保林业局子站,省控站,汶川县,,,103.579444,31.472777,emc,,
4412,S513203,,,四川,513229,5132,,马尔康,,九寨沟县环保林业局,省控站,九寨沟县,,,103.459722,32.888055,emc,,
4413,S513204,,,四川,513229,5132,,马尔康,,茂县环保林业局,省控站,茂县,,,103.842222,31.672777,emc,,
4414,S513205,,,四川,513229,5132,,马尔康,,若尔盖县环保林业局,省控站,若尔盖县,,,102.950277,33.582777,emc,,
4415,S513206,,,四川,513229,5132,,马尔康,,黑水县政务服务中心,省控站,黑水县,,,102.984444,32.085277,emc,,
4416,S513207,,,四川,513229,5132,,马尔康,,壤塘县环保林业局,省控站,壤塘县,,,100.966666,32.268888,emc,,
4417,S513208,,,四川,513229,5132,,马尔康,,红原县人民政府大院,省控站,红原县,,,102.548888,32.800277,emc,,
4418,S513209,,,四川,513229,5132,,马尔康,,马尔康县环保林业局,省控站,马尔康市,,,102.239722,31.893888,emc,,
4419,S513210,,,四川,513229,5132,,马尔康,,松潘县城北子站,省控站,松潘县,,,103.602777,32.659722,emc,,
4420,S513211,,,四川,513229,5132,,马尔康,,理县政务中心,省控站,理县,,,103.163055,31.436944,emc,,
4421,S513212,,,四川,513229,5132,,马尔康,,金川县环保林业局,省控站,金川县,,,102.073611,31.4725,emc,,
4422,S513213,,,四川,513229,5132,,马尔康,,阿坝县环保林业局,省控站,阿坝县,,,101.708333,32.906944,emc,,
4423,S513301,,,四川,513321,5133,,康定,,德格县空气自动监测子站,省控站,德格县,,,98.578686,31.813144,emc,,
4424,S513302,,,四川,513321,5133,,康定,,如意乐都,省控站,石渠县,,,98.102249,32.98028,emc,,
4425,S513303,,,四川,513321,5133,,康定,,丹巴政府,省控站,丹巴县,,,101.890833,30.878611,emc,,
4426,S513304,,,四川,513321,5133,,康定,,九龙县政府,省控站,九龙县,,,101.507222,28.000277,emc,,
4427,S513305,,,四川,513321,5133,,康定,,巴塘县环保局大楼,省控站,巴塘县,,,99.105555,30.004722,emc,,
4428,S513306,,,四川,513321,5133,,康定,,乡城县乡巴拉镇徳鑫宾馆,省控站,乡城县,,,99.800555,28.918055,emc,,
4429,S513307,,,四川,513321,5133,,康定,,稻城环保大楼,省控站,稻城县,,,100.302241,29.036994,emc,,
4430,S513308,,,四川,513321,5133,,康定,,甘孜县环保局,省控站,甘孜县,,,99.991111,31.625555,emc,,
4431,S513309,,,四川,513321,5133,,康定,,道孚县环保局,省控站,道孚县,,,101.121944,30.983055,emc,,
4432,S513310,,,四川,513321,5133,,康定,,色达县环保局,省控站,色达县,,,100.339444,32.266944,emc,,
4433,S513311,,,四川,513321,5133,,康定,,泸定县政府综合大楼,省控站,泸定县,,,102.234722,29.913888,emc,,
4434,S513312,,,四川,513321,5133,,康定,,理塘县环保局,省控站,理塘县,,,100.268333,29.999722,emc,,
4435,S513313,,,四川,513321,5133,,康定,,炉霍环保局,省控站,炉霍县,,,100.6725,31.398333,emc,,
4436,S513314,,,四川,513321,5133,,康定,,新龙政府,省控站,新龙县,,,100.31,30.941388,emc,,
4437,S513315,,,四川,513321,5133,,康定,,白玉县空气自动站,省控站,白玉县,,,98.823595,31.212542,emc,,
4438,S513316,,,四川,513321,5133,,康定,,得荣公安局,省控站,得荣县,,,99.2875,28.714444,emc,,
4439,S513317,,,四川,513321,5133,,康定,,雅江县解放街吉祥公寓,省控站,雅江县,,,101.012777,30.034305,emc,,
4440,S513401,,,四川,513401,5134,,西昌,,喜德县党校,省控站,喜德县,,,102.404722,28.306944,emc,,
4441,S513402,,,四川,513401,5134,,西昌,,会东县政府,省控站,会东县,,,102.578036,26.635222,emc,,
4442,S513403,,,四川,513401,5134,,西昌,,布拖县环保局楼顶,省控站,布拖县,,,102.80435,27.715713,emc,,
4443,S513404,,,四川,513401,5134,,西昌,,烈士塔,省控站,昭觉县,,,102.556944,28.878611,emc,,
4444,S513405,,,四川,513401,5134,,西昌,,越西县环境保护局,省控站,越西县,,,102.5075,28.629722,emc,,
4445,S513406,,,四川,513401,5134,,西昌,,木里县政府,省控站,木里藏族自治县,,,101.278666,27.932194,emc,,
4446,S513407,,,四川,513401,5134,,西昌,,北关街道站,省控站,会理县,,,102.244722,26.667777,emc,,
4447,S513408,,,四川,513401,5134,,西昌,,盐源县环保局,省控站,盐源县,,,101.512222,27.428333,emc,,
4448,S513409,,,四川,513401,5134,,西昌,,美美广场,省控站,美姑县,,,103.127083,28.33175,emc,,
4449,S513410,,,四川,513401,5134,,西昌,,甘洛宾馆,省控站,甘洛县,,,102.769722,28.962222,emc,,
4450,S513411,,,四川,513401,5134,,西昌,,金阳县环保局,省控站,金阳县,,,103.246483,27.694844,emc,,
4451,S513412,,,四川,513401,5134,,西昌,,普格县行政中心,省控站,普格县,,,102.539444,27.368611,emc,,
4452,S513413,,,四川,513401,5134,,西昌,,德昌县政府,省控站,德昌县,,,102.173888,27.405833,emc,,
4453,S513414,,,四川,513401,5134,,西昌,,政务中心,省控站,宁南县,,,102.748611,27.064166,emc,,
4454,S513415,,,四川,513401,5134,,西昌,,雷波县行政中心,省控站,雷波县,,,103.569288,28.265938,emc,,
4455,S513416,,,四川,513401,5134,,西昌,,川安电,省控站,冕宁县,,,102.175,28.555277,emc,,
4456,S340101,,,,340100,3401,,合肥,,长丰县监测站,省控站,,,,0,0,emc,,
4457,S340601,,,,340600,3406,,淮北,,濉溪县环保局,省控站,,,,0,0,emc,,
4458,S340102,,,,340100,3401,,合肥,,巢湖一中,省控站,,,,0,0,emc,,
4459,S340103,,,,340100,3401,,合肥,,肥西县监测站,省控站,,,,0,0,emc,,
4460,S340104,,,,340100,3401,,合肥,,肥东计生服务站,省控站,,,,0,0,emc,,
4461,S340105,,,,340100,3401,,合肥,,庐江县气象观测场,省控站,,,,0,0,emc,,
4462,S340602,,,,340600,3406,,淮北,,杜集区检察院,省控站,,,,0,0,emc,,
4463,S341601,,,,341600,3416,,亳州,,蒙城县监测站,省控站,,,,0,0,emc,,
4464,S341602,,,,341600,3416,,亳州,,涡阳县环保局,省控站,,,,0,0,emc,,
4465,S341603,,,,341600,3416,,亳州,,利辛县兴华医院,省控站,,,,0,0,emc,,
4466,S341301,,,,341300,3413,,宿州,,砀山县环保局,省控站,,,,0,0,emc,,
4467,S341302,,,,341300,3413,,宿州,,泗县市府广场,省控站,,,,0,0,emc,,
4468,S341303,,,,341300,3413,,宿州,,灵璧县奇石广场,省控站,,,,0,0,emc,,
4469,S341304,,,,341300,3413,,宿州,,萧县监测站,省控站,,,,0,0,emc,,
4470,S340301,,,,340300,3403,,蚌埠,,怀远县涡北新城区,省控站,,,,0,0,emc,,
4471,S340302,,,,340300,3403,,蚌埠,,五河县监测站,省控站,,,,0,0,emc,,
4472,S340303,,,,340300,3403,,蚌埠,,固镇县监测站大楼,省控站,,,,0,0,emc,,
4473,S341201,,,,341200,3412,,阜阳,,太和中学,省控站,,,,0,0,emc,,
4474,S341202,,,,341200,3412,,阜阳,,临泉县环保局,省控站,,,,0,0,emc,,
4475,S341203,,,,341200,3412,,阜阳,,颍上县第一中学,省控站,,,,0,0,emc,,
4476,S341204,,,,341200,3412,,阜阳,,阜南县环保局,省控站,,,,0,0,emc,,
4477,S341205,,,,341200,3412,,阜阳,,颍东区,省控站,,,,0,0,emc,,
4478,S341206,,,,341200,3412,,阜阳,,颍泉区,省控站,,,,0,0,emc,,
4479,S341207,,,,341200,3412,,阜阳,,界首市人民政府,省控站,,,,0,0,emc,,
4480,S340401,,,,340400,3404,,淮南,,凤台县,省控站,,,,0,0,emc,,
4481,S340402,,,,340400,3404,,淮南,,寿县老环保大楼,省控站,,,,0,0,emc,,
4482,S341101,,,,341100,3411,,滁州,,来安县二中,省控站,,,,0,0,emc,,
4483,S341102,,,,341100,3411,,滁州,,天长市环保局,省控站,,,,0,0,emc,,
4484,S341103,,,,341100,3411,,滁州,,明光市环保局,省控站,,,,0,0,emc,,
4485,S341104,,,,341100,3411,,滁州,,全椒县老城区,省控站,,,,0,0,emc,,
4486,S341105,,,,341100,3411,,滁州,,定远县第二中学,省控站,,,,0,0,emc,,
4487,S341106,,,,341100,3411,,滁州,,凤阳县三中,省控站,,,,0,0,emc,,
4488,S341501,,,,341500,3415,,六安,,金寨县老干部活动中心,省控站,,,,0,0,emc,,
4489,S341502,,,,341500,3415,,六安,,霍山县环保局,省控站,,,,0,0,emc,,
4490,S341503,,,,341500,3415,,六安,,舒城县政府,省控站,,,,0,0,emc,,
4491,S341504,,,,341500,3415,,六安,,霍邱县环保局大楼,省控站,,,,0,0,emc,,
4492,S341505,,,,341500,3415,,六安,,叶集区环保局,省控站,,,,0,0,emc,,
4493,G340506,,,,340500,3405,,马鞍山,,开发区,国控站,,,,0,0,emc,,
4494,G340507,,,,340500,3405,,马鞍山,,慈湖,国控站,,,,0,0,emc,,
4495,G340508,,,,340500,3405,,马鞍山,,马钢,国控站,,,,0,0,emc,,
4496,G340509,,,,340500,3405,,马鞍山,,濮塘,国控站,,,,0,0,emc,,
4497,S340501,,,,340500,3405,,马鞍山,,含山县第一中学,省控站,,,,0,0,emc,,
4498,S340502,,,,340500,3405,,马鞍山,,当涂县环保大楼,省控站,,,,0,0,emc,,
4499,S340503,,,,340500,3405,,马鞍山,,和县一中,省控站,,,,0,0,emc,,
4500,S340504,,,,340500,3405,,马鞍山,,博望,省控站,,,,0,0,emc,,
4501,G340205,,,,340200,3402,,芜湖,,济民医院,国控站,,,,0,0,emc,,
4502,S340201,,,,340200,3402,,芜湖,,芜湖县城南站,省控站,,,,0,0,emc,,
4503,S340202,,,,340200,3402,,芜湖,,繁昌县老年大学,省控站,,,,0,0,emc,,
4504,S340203,,,,340200,3402,,芜湖,,南陵县交通局,省控站,,,,0,0,emc,,
4505,S340204,,,,340200,3402,,芜湖,,无为县环保局,省控站,,,,0,0,emc,,
4506,S340205,,,,340200,3402,,芜湖,,三山区扬子学院,省控站,,,,0,0,emc,,
4507,S341801,,,,341800,3418,,宣城,,旌德公安局,省控站,,,,0,0,emc,,
4508,S341802,,,,341800,3418,,宣城,,宁阳中学,省控站,,,,0,0,emc,,
4509,S341803,,,,341800,3418,,宣城,,绩溪县绩溪中学,省控站,,,,0,0,emc,,
4510,S341804,,,,341800,3418,,宣城,,广德县监测站,省控站,,,,0,0,emc,,
4511,S341805,,,,341800,3418,,宣城,,泾县稼祥中学,省控站,,,,0,0,emc,,
4512,S341806,,,,341800,3418,,宣城,,郎溪县国税子站,省控站,,,,0,0,emc,,
4513,G340707,,,,340700,3407,,铜陵,,职教基地,国控站,,,,0,0,emc,,
4514,S340701,,,,340700,3407,,铜陵,,枞阳县环保局,省控站,,,,0,0,emc,,
4515,S340702,,,,340700,3407,,铜陵,,义安区第一中学,省控站,,,,0,0,emc,,
4516,G341705,,,,341700,3417,,池州,,展览馆,国控站,,,,0,0,emc,,
4517,S341701,,,,341700,3417,,池州,,石台县黎明路,省控站,,,,0,0,emc,,
4518,S341702,,,,341700,3417,,池州,,东至县教体局,省控站,,,,0,0,emc,,
4519,S341703,,,,341700,3417,,池州,,青阳县国土城关分局,省控站,,,,0,0,emc,,
4520,S340801,,,,340800,3408,,安庆,,潜山县老环保局,省控站,,,,0,0,emc,,
4521,S340802,,,,340800,3408,,安庆,,太湖县龙山路240号,省控站,,,,0,0,emc,,
4522,S340803,,,,340800,3408,,安庆,,岳西县环保局,省控站,,,,0,0,emc,,
4523,S340804,,,,340800,3408,,安庆,,望江县环保局,省控站,,,,0,0,emc,,
4524,S340805,,,,340800,3408,,安庆,,怀宁县青妇活动中心,省控站,,,,0,0,emc,,
4525,S340806,,,,340800,3408,,安庆,,桐城市开发区第二小学,省控站,,,,0,0,emc,,
4526,S340807,,,,340800,3408,,安庆,,宿松县气象局,省控站,,,,0,0,emc,,
4527,S341001,,,,341000,3410,,黄山,,徽州区水厂,省控站,,,,0,0,emc,,
4528,S341002,,,,341000,3410,,黄山,,休宁县气象局,省控站,,,,0,0,emc,,
4529,S341003,,,,341000,3410,,黄山,,祁门县中心南路168号,省控站,,,,0,0,emc,,
4530,S341004,,,,341000,3410,,黄山,,歙县环保局,省控站,,,,0,0,emc,,
4531,S341005,,,,341000,3410,,黄山,,黟县北街33号,省控站,,,,0,0,emc,,
4532,S500001,,,,500000,5000,,重庆,,周家坝,省控站,万州区,,,108.367777,30.8425,emc,,
4533,S500002,,,,500000,5000,,重庆,,百安坝,省控站,万州区,,,108.431944,30.755555,emc,,
4534,S500003,,,,500000,5000,,重庆,,政府会议中心,省控站,黔江区,,,108.766111,29.536944,emc,,
4535,S500004,,,,500000,5000,,重庆,,旅游职业学院,省控站,黔江区,,,108.784722,29.524722,emc,,
4536,S500005,,,,500000,5000,,重庆,,迎宾大道,省控站,涪陵区,,,107.368888,29.723333,emc,,
4537,S500006,,,,500000,5000,,重庆,,太极大道,省控站,涪陵区,,,107.370277,29.701944,emc,,
4538,S500007,,,,500000,5000,,重庆,,潘家坪,省控站,渝中区,,,106.512855,29.536659,emc,,
4539,S500008,,,,500000,5000,,重庆,,佛图关,省控站,渝中区,,,106.52,29.55,emc,,
4540,S500009,,,,500000,5000,,重庆,,双山,省控站,大渡口区,,,106.46,29.48,emc,,
4541,S500010,,,,500000,5000,,重庆,,观音桥,省控站,江北区,,,106.51,29.57,emc,,
4542,S500011,,,,500000,5000,,重庆,,铁山坪,省控站,江北区,,,106.67,29.61,emc,,
4543,S500012,,,,500000,5000,,重庆,,刘家院,省控站,沙坪坝区,,,106.442925,29.576617,emc,,
4544,S500013,,,,500000,5000,,重庆,,金凤,省控站,九龙坡区,,,106.515627,29.504318,emc,,
4545,S500014,,,,500000,5000,,重庆,,黄桷垭,省控站,南岸区,,,106.6,29.55,emc,,
4546,S500015,,,,500000,5000,,重庆,,城南,省控站,北碚区,,,106.38,29.81,emc,,
4547,S500016,,,,500000,5000,,重庆,,水土,省控站,北碚区,,,106.536345,29.808309,emc,,
4548,S500017,,,,500000,5000,,重庆,,回兴,省控站,渝北区,,,106.61,29.69,emc,,
4549,S500018,,,,500000,5000,,重庆,,桃花公园,省控站,长寿区,,,107.091944,29.851388,emc,,
4550,S500019,,,,500000,5000,,重庆,,林庄,省控站,长寿区,,,107.079166,29.826944,emc,,
4551,S500020,,,,500000,5000,,重庆,,江津一中,省控站,江津区,,,106.264614,29.283794,emc,,
4552,S500021,,,,500000,5000,,重庆,,元帅广场,省控站,江津区,,,106.279297,29.280377,emc,,
4553,S500022,,,,500000,5000,,重庆,,瑞山西路,省控站,合川区,,,106.264407,29.999162,emc,,
4554,S500023,,,,500000,5000,,重庆,,书院路,省控站,合川区,,,106.247419,29.996742,emc,,
4555,S500024,,,,500000,5000,,重庆,,博物馆,省控站,永川区,,,105.928588,29.380382,emc,,
4556,S500025,,,,500000,5000,,重庆,,北山路,省控站,永川区,,,105.896872,29.356178,emc,,
4557,S500026,,,,500000,5000,,重庆,,高寺路,省控站,南川区,,,107.084722,29.158888,emc,,
4558,S500027,,,,500000,5000,,重庆,,钟楼大街,省控站,南川区,,,107.067777,29.173333,emc,,
4559,S500028,,,,500000,5000,,重庆,,滩子口,省控站,綦江区,,,106.659518,29.026337,emc,,
4560,S500029,,,,500000,5000,,重庆,,棠香,省控站,大足区,,,105.602041,29.414271,emc,,
4561,S500030,,,,500000,5000,,重庆,,剑山路,省控站,璧山区,,,106.215342,29.587869,emc,,
4562,S500031,,,,500000,5000,,重庆,,龙门街,省控站,铜梁区,,,106.050558,29.831422,emc,,
4563,S500032,,,,500000,5000,,重庆,,春阳街,省控站,潼南区,,,105.8425,30.207222,emc,,
4564,S500033,,,,500000,5000,,重庆,,荣昌中学,省控站,荣昌区,,,105.583296,29.420247,emc,,
4565,S500034,,,,500000,5000,,重庆,,安康,省控站,开州区,,,108.387222,31.162833,emc,,
4566,S500035,,,,500000,5000,,重庆,,人民东路,省控站,梁平区,,,107.798333,30.675833,emc,,
4567,S500036,,,,500000,5000,,重庆,,芙蓉中路,省控站,武隆区,,,107.751833,29.328916,emc,,
4568,S500037,,,,500000,5000,,重庆,,北大街,省控站,城口县,,,108.659444,31.951944,emc,,
4569,S500038,,,,500000,5000,,重庆,,商业二路,省控站,丰都县,,,107.735432,29.873515,emc,,
4570,S500039,,,,500000,5000,,重庆,,人民路,省控站,垫江县,,,107.348,30.331166,emc,,
4571,S500040,,,,500000,5000,,重庆,,忠县中学,省控站,忠县,,,108.031805,30.297277,emc,,
4572,S500041,,,,500000,5000,,重庆,,双江,省控站,云阳县,,,108.698194,30.934916,emc,,
4573,S500042,,,,500000,5000,,重庆,,少陵路,省控站,奉节县,,,109.453333,31.018916,emc,,
4574,S500043,,,,500000,5000,,重庆,,净坛二路,省控站,巫山县,,,109.876333,31.081611,emc,,
4575,S500044,,,,500000,5000,,重庆,,环保局,省控站,巫溪县,,,109.572944,31.389444,emc,,
4576,S500045,,,,500000,5000,,重庆,,万寿大道,省控站,石柱县,,,108.129861,29.997916,emc,,
4577,S500046,,,,500000,5000,,重庆,,秀山县高级中学,省控站,秀山县,,,108.985,28.454027,emc,,
4578,S500047,,,,500000,5000,,重庆,,桃花源中路,省控站,酉阳县,,,108.761388,28.845833,emc,,
4579,S500048,,,,500000,5000,,重庆,,河堡街,省控站,彭水县,,,108.155833,29.286111,emc,,
4580,S500049,,,,500000,5000,,重庆,,万东北路,省控站,万盛经开区,,,106.921305,28.962972,emc,,
4581,S500050,,,,500000,5000,,重庆,,南桐总医院,省控站,万盛经开区,,,106.917083,28.957861,emc,,
4582,S500051,,,,500000,5000,,重庆,,鸳鸯,省控站,两江新区,,,106.54,29.67,emc,,
4583,S500052,,,,500000,5000,,重庆,,大竹林,省控站,两江新区,,,106.5,29.62,emc,,
4584,S500053,,,,500000,5000,,重庆,,双龙西路,省控站,双桥经开区,,,105.7765,29.488083,emc,,
4585,S350101,,,福建,350100,3501,,福州,,福清市监测站,省控站,福州-福清-监测站,,,0,0,emc,,
4586,S350102,,,福建,350100,3501,,福州,,石竹派出所,省控站,福州-福清-石竹派出所,,,0,0,emc,,
4587,S350103,,,福建,350100,3501,,福州,,长乐市政府,省控站,福州-长乐-市政府,,,0,0,emc,,
4588,S350104,,,福建,350100,3501,,福州,,郑和花园,省控站,福州-长乐-郑和花园,,,0,0,emc,,
4589,S350105,,,福建,350100,3501,,福州,,闽侯县环保局,省控站,福州-闽侯-环保局,,,0,0,emc,,
